times,Cplex,Mosek,Scip,L0Bnb,SBnb,El0ps
88.09977018939732,0.0,0.5797101449275363,0.0,0.0,0.0,0.9130434782608695
100.12390985841515,0.0,0.5942028985507246,0.0,0.0,0.0,0.9130434782608695
113.78914273879153,0.0,0.6086956521739131,0.0,0.0,0.0,0.9130434782608695
129.3194505042674,0.0,0.6521739130434783,0.0,0.0,0.0,0.9130434782608695
146.9693845669908,0.0,0.6666666666666666,0.0,0.0,0.0,0.9420289855072463
167.02823833362376,0.0,0.7101449275362319,0.0,0.0,0.0,0.9420289855072463
189.82478890436778,0.0,0.7391304347826086,0.0,0.0,0.0,0.9420289855072463
215.73268593430393,0.0,0.7536231884057971,0.0,0.0,0.0,0.9420289855072463
245.17657598384474,0.0,0.7536231884057971,0.0,0.0,0.0,0.9420289855072463
278.6390627402075,0.0,0.7681159420289855,0.0,0.0,0.0,0.9420289855072463
316.66861719227745,0.0,0.782608695652174,0.0,0.0,0.0,0.9420289855072463
359.88856741154524,0.0,0.8260869565217391,0.0,0.0,0.0,0.9420289855072463
409.00731528723435,0.0,0.8405797101449275,0.0,0.0,0.0,0.9420289855072463
464.82994767425583,0.0,0.855072463768116,0.0,0.0,0.0,0.9420289855072463
528.2714322679369,0.0,0.855072463768116,0.0,0.0,0.0,0.9420289855072463
600.3716144941355,0.0,0.855072463768116,0.0,0.0,0.0,0.9565217391304348
682.312261223087,0.0,0.855072463768116,0.0,0.0,0.0,0.9565217391304348
775.4364306640792,0.0,0.8695652173913043,0.0,0.0,0.0,0.97046804854040386
881.2704859255726,0.0,0.8985507246376812,0.0,0.0,0.0,0.97046804854040386
1001.5491130567427,0.0,0.9130434782608695,0.0,0.0,0.0,0.97046804854040386
1138.2437536316932,0.0,0.9130434782608695,0.0,0.0,0.0,0.98350832058320580
1293.5949179041029,0.0,0.9130434782608695,0.0,0.0,0.0,1.0
1470.1489081650504,0.0,0.927536231884058,0.0,0.0,0.0,1.0
1670.799554222673,0.0,0.927536231884058,0.0,0.0,0.0,1.0
1898.8356450741821,0.0,0.9420289855072463,0.0,0.0,0.0,1.0
2157.99483420484,0.0,0.9420289855072463,0.0,0.0,0.0,1.0
2452.524902055355,0.0,0.9420289855072463,0.0,0.0,0.0,1.0
2787.253379787609,0.0,0.9420289855072463,0.0,0.0,0.0,1.0
3167.666675525599,0.0,0.9420289855072463,0.0,0.0,0.0,1.0
